GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylethanolamine_22:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	6E-210	209.221848749616		0.303652	[0.28-0.32] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_32:0_[M+H]1+/Phosphatidylethanolamine_35:0_[M+H]1+/Phosphatidate_37:1_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-29	29		0.136981	[0.11-0.16] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:2_[M+H]1+/Phosphatidylethanolamine_37:2_[M+H]1+/Phosphatidate_39:3_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	3E-55	54.5228787452803		0.18405	[0.16-0.21] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_35:2_[M+H]1+/Phosphatidylethanolamine_38:2_[M+H]1+/Phosphatidate_40:3_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	3E-29	28.5228787452803		0.139042	[0.11-0.16] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:4_[M+H]1+/Phosphatidylethanolamine_37:4_[M+H]1+/Phosphatidate_39:5_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-16	16		0.106777	[0.082-0.132] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_35:5_[M+OAc]1-/Phosphatidylserine_39:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-16	16		0.0813939	[0.062-0.101] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylcholine_22:6_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-12	11.698970004336		0.0846171	[0.061-0.108] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylcholine-2O_18:0_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	3E-10	9.52287874528034		0.0742906	[0.051-0.097] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylcholine-O_16:1_[M+H]1+/Lysophosphatidylcholine-P_16:0_[M+H]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-18	17.698970004336		0.0787331	[0.061-0.096] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylethanolamine_18:2_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	8E-31	30.0969100130081		0.139226	[0.12-0.16] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylethanolamine_20:4_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-56	55.698970004336		0.185906	[0.16-0.21] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Lysophosphatidylethanolamine-O_18:1_[M-H]1-/Lysophosphatidylethanolamine-P_18:0_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	7E-16	15.1549019599857		0.0834395	[0.063-0.104] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_31:2_[M+H]1+/Phosphatidylethanolamine_34:2_[M+H]1+/Phosphatidate_36:3_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-52	52		0.193747	[0.17-0.22] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_32:0_[M+OAc]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-17	16.698970004336		0.0896306	[0.069-0.11] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_32:2_[M+H]1+/Phosphatidylethanolamine_35:2_[M+H]1+/Phosphatidate_37:3_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	8E-25	24.0969100130081		0.130229	[0.11-0.16] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:3_[M+H]1+/Phosphatidylethanolamine_37:3_[M+H]1+/Phosphatidate_39:4_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-35	35		0.151529	[0.13-0.18] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_34:2_[M+OAc]1-/Phosphatidylserine_38:1_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-49	48.698970004336		0.147476	[0.13-0.17] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_35:3_[M+H]1+/Phosphatidylethanolamine_38:3_[M+H]1+/Phosphatidate_40:4_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	4E-75	74.397940008672		0.192877	[0.17-0.21] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylcholine_35:4_[M+H]1+/Phosphatidylethanolamine_38:4_[M+H]1+/Phosphatidate_40:5_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	9E-59	58.0457574905607		0.195605	[0.17-0.22] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Phosphatidylinositol-O_36:0_[M-H]1- levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-19	18.698970004336		0.0973933	[0.076-0.118] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_52:6_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-10	10		0.0977815	[0.068-0.128] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_56:7_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	3E-21	20.5228787452803		0.144358	[0.11-0.17] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_56:6_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-46	45.698970004336		0.211382	[0.18-0.24] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_56:5_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	1E-23	23		0.153219	[0.12-0.18] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_56:4_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	6E-12	11.2218487496164		0.106242	[0.076-0.137] unit increase	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_56:8_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	2E-15	14.698970004336		0.124314	[0.094-0.155] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_58:7_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	4E-17	16.397940008672		0.131296	[0.1-0.16] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_58:10_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	9E-39	38.0457574905607		0.201151	[0.17-0.23] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61547237	rs108499	2022-02-17	34503513	Harshfield EL	2021-09-10	BMC Med	www.ncbi.nlm.nih.gov/pubmed/34503513	Genome-wide analysis of blood lipid metabolites in over 5000 South Asians reveals biological insights at cardiometabolic disease loci.	Triacylglycerol_58:9_[M+NH4]1+ levels	13,814 British ancestry individuals	NA	11q12.2		TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs108499-T	rs108499	0	108499	intron_variant	0	NR	5E-22	21.301029995664		0.153278	[0.12-0.18] unit decrease	Affymetrix [87696910] (imputed)	N
23	rs102275	11	61549025	rs174533	2019-09-04	31393916	Andaleon A	2019-08-08	PLoS One	www.ncbi.nlm.nih.gov/pubmed/31393916	Genetically regulated gene expression underlies lipid traits in Hispanic cohorts.	Low density lipoprotein cholesterol levels	11,103 Hispanic or Latin American ancestry individuals	NA	11q12.2	NR	TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs174533-?	rs174533	0	174533	intron_variant	0	NR	6E-7	6.22184874961636		0.078	[0.047-0.109] unit decrease	Illumina [1770809] (imputed)	N
23	rs102275	11	61549025	rs174533	2020-06-17	32327693	Oskarsson GR	2020-04-23	Commun Biol	www.ncbi.nlm.nih.gov/pubmed/32327693	Predicted loss and gain of function mutations in ACO1 are associated with erythropoiesis.	Hemoglobin levels	684,122 European ancestry individuals	NA	11q12.2	FADS1, FEN1, FADS2, MYRF, TMEM258	TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs174533-A	rs174533	0	174533	intron_variant	0		1E-28	28		0.025	[NR] unit increase	Affymetrix, Illumina [43000000] (imputed)	N
23	rs102275	11	61549025	rs174533	2017-08-30	27863252	Astle WJ	2016-11-17	Cell	www.ncbi.nlm.nih.gov/pubmed/27863252	The Allelic Landscape of Human Blood Cell Trait Variation and Links to Common Complex Disease.	Hematocrit	173,039 European ancestry individuals	NA	11q12.2	MYRF, TMEM258	TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs174533-A	rs174533	0	174533	intron_variant	0	0.346	2E-11	10.698970004336		0.02482957	[0.018-0.032] unit increase	Affymetrix [~ 2500000] (imputed)	N
23	rs102275	11	61549025	rs174533	2017-06-26	28334899	Spracklen CN	2017-02-21	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28334899	Association analyses of East Asian individuals and trans-ancestry analyses with European individuals reveal new loci associated with cholesterol and triglyceride levels.	LDL cholesterol levels	22,526 East Asian ancestry individuals	37,842 East Asian ancestry individuals	11q12.2	FADS1, FADS2, FADS3	TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs174533-A	rs174533	0	174533	intron_variant	0	0.4	5E-7	6.30102999566398	(BMI unadjusted)	0.057	[0.035-0.079] unit decrease	Affymetrix, Illumina [~ 2400000] (imputed)	N
23	rs102275	11	61549025	rs174533	2017-06-26	28334899	Spracklen CN	2017-02-21	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28334899	Association analyses of East Asian individuals and trans-ancestry analyses with European individuals reveal new loci associated with cholesterol and triglyceride levels.	Total cholesterol levels	32,576 East Asian ancestry individuals, 187,365 European ancestry individuals	10,855 Chinese ancestry individuals	11q12.2	FADS1, FADS2, FADS3	TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs174533-A	rs174533	0	174533	intron_variant	0	0.38	2E-9	8.69897000433602	(Asian initial, BMI unadjusted)	0.057	[0.037-0.077] unit decrease	Affymetrix, Illumina [up to 1900000] (imputed)	N
23	rs102275	11	61549025	rs174533	2017-06-26	28334899	Spracklen CN	2017-02-21	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/28334899	Association analyses of East Asian individuals and trans-ancestry analyses with European individuals reveal new loci associated with cholesterol and triglyceride levels.	LDL cholesterol levels	32,285 East Asian ancestry individuals, 173,082 European ancestry individuals	8,478 Chinese ancestry individuals	11q12.2	FADS1, FADS2, FADS3	TMEM258, MYRF			ENSG00000134825, ENSG00000124920	NA	NA	rs174533-A	rs174533	0	174533	intron_variant	0	0.38	1E-9	9	(Asian initial, BMI unadjusted)	0.062	[0.042-0.082] unit decrease	Affymetrix, Illumina [~ 1900000] (imputed)	N
